filename,sigma,luminosity,n_sersic,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-000001.png,19.466,60.2296,4.5233,19.716413259132736,-37.64414877287918,-25.30142586493068,48.83405798641643,-0.3954712190501196,-0.2438667223253542,-0.3113302215321801,0.0040949211201744,-0.0069711408713105,0.0079250400276805,-0.0014854558246405,-4.5472199537612095e-05,0.0001247502664198,0.0001962558597218,-7.738885222859202e-05,0.0002661097104164,9.519344094611404e-07,-2.972577448561195e-06,-1.0310052591422004e-05,7.950431846399521e-07,-9.768213522018507e-06,-9.11055993363712e-06
image-000002.png,25.5901,73.1296,3.8856,-13.85092640541761,11.03357112412182,26.613642807685878,-17.880889183644385,-0.3159775538831419,0.1570405474524636,-0.2741898630763077,-0.0053902919418005,0.0051787696709334,-0.0006301051358258,-0.0072574275952291,-4.387940301248076e-06,-8.150153931058174e-05,0.0002883776560156,-0.0001806435897441,-0.0002361985690831,-2.3838498565417567e-06,-3.4423216421111523e-06,6.343163755407052e-06,1.6501315682175065e-05,-1.6120320808548622e-05,-5.767227755216483e-06
image-000003.png,43.5978,48.4958,4.6972,-16.1241042460315,0.6004540743621263,18.427704505288904,1.9637658568835643,-0.2581645849155233,0.2018576273083007,0.1609423847284102,-0.0145779078151788,0.0031501196049617,0.0089667387379491,0.0093877473606782,-0.0004634421399022,-0.0008132343254808,0.0002239916552442,0.0005462287294007,0.000859602510648,-7.986210696536318e-05,-2.213944419259013e-06,-7.313038054431207e-05,1.872201878344417e-05,3.660395384403174e-05,0.0001039188121644
image-000004.png,11.4487,74.1488,3.3228,-0.3528510154600601,-14.616510721882634,-0.4402450187046528,31.689692457705394,-0.0951863055437895,-0.0944225833223777,-0.0120336412529327,-3.611926378270356e-05,-0.002135835398406,0.000346346340533,-0.002101677965421,-3.149298856487248e-05,4.320416003476456e-05,-1.362257374172244e-06,7.26616094284527e-05,1.530729888223106e-05,-3.4252927913794154e-08,-2.3551610778952046e-06,5.4879193194015825e-08,1.2458027972887026e-06,-9.099654317906876e-07,3.449437093575191e-06
image-000005.png,19.1012,32.6134,3.7862,-3.525945417417387,-0.8146391515895797,2.943772126673613,1.436814325008531,-0.1023848096483025,0.0454825948302628,0.0917277646856462,-0.0214664336838308,-0.0087840855829753,-0.0008897870266575,0.0228908393009958,-0.0034427429106805,-0.003366409041733,-0.0033460272971718,-0.0041949940894295,0.0067798461813751,-0.0023981121833677,-0.0009973882444305,-0.0005266941026995,-0.0012832737351075,-0.003372659453492,0.001794465318917
image-000006.png,28.9592,59.2441,3.4736,10.082084769845515,-5.942095961395904,-13.0769998350839,8.185763230816157,-0.2262358809010153,0.0839894753499043,-0.2100677077456366,0.010082601154336,-0.0054925425269522,0.0020767847709699,0.0112440171049714,-0.0002632601799254,-0.0003428656419843,0.0005901815295757,-0.0006456245366426,-0.0006830164438436,3.682238064586724e-05,-2.468134765266746e-05,-1.313063080093482e-06,-6.431536070230156e-05,0.0001047415311794,2.509682693593911e-05
image-000007.png,6.0997,43.9159,1.1248,-4.211769479263388,-23.24435827350973,17.064915150926605,69.7785687840662,-0.2767420493484291,-0.2649703743851994,0.0798552601632208,-0.0014147272312475,-0.0033237480636568,-0.0017615684276148,-0.0030334188259806,-2.0423077184586018e-05,4.311206604310163e-05,-3.444311306857305e-05,5.403576782295829e-05,-4.814436632242668e-05,-1.0793197190351842e-07,-8.530137818898029e-07,1.0994324120827044e-06,7.950690664858177e-07,1.6583119654813578e-06,1.261553555160806e-06
image-000008.png,46.6439,59.5086,2.5009,56.63232360942577,-6.371168518779461,-53.66094090310882,4.164072299745327,-0.139561520218342,0.1393661337539357,0.0073823226788587,0.0031893677573277,-0.0004127924289769,-0.0031804620593438,-8.68023900846354e-05,-4.913122715081537e-05,-6.406611622161381e-05,1.6751302675276626e-05,0.000112656178314,1.8535694893637417e-06,3.7424442546918503e-06,-4.779106046866807e-07,1.7891123197926664e-06,-7.169738244593856e-07,-5.49045568981504e-06,-9.581864853792057e-08
image-000009.png,29.5511,24.6176,4.6062,55.81192186746365,-21.19640551657489,-51.4309899739009,21.008879223578464,-0.2909535218108181,0.2231706212797493,-0.1866784016744543,0.0054000351426236,-0.0025733196147874,-0.0028229207227953,0.0052458344310394,-6.452350149019051e-05,-8.671865681342408e-05,9.984824062702544e-05,2.4161074921338296e-05,-0.0001938843019855,4.070449730283578e-06,-1.6856620508039264e-06,1.4063878665381018e-06,-4.363378226933491e-06,2.1229732261332577e-06,8.646143794797441e-06
image-000010.png,30.6962,51.8003,4.6781,-15.827564966166008,-8.690775105480498,24.849504330651285,16.672154454558555,-0.2297418803708825,0.057726082746631,0.2223713807284517,-0.0051532128063057,-0.0026118632387795,-0.0018995307779947,0.0053589831338198,-5.94523051023444e-05,-8.888208092414939e-05,-0.0001524217465296,-0.0001887529225059,0.0001323942726318,-3.723206909289563e-06,-3.186251095291916e-06,3.432162792112378e-07,-8.599645617462701e-06,-1.3057997530967512e-05,-1.6626182897917553e-07
