filename,sigma,luminosity,n_sersic,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-000001.png,25.2047,57.0128,1.033,101.98638409286112,-74.84090785889805,-91.4826063114063,57.780921366643504,-0.2746687513334127,0.1445548817802928,-0.2335525831853326,0.0027134437386852,-0.001743024557081,-8.0538406336433e-05,0.003218403244337,-2.1317835249716792e-05,-1.6751076879843013e-05,3.506415463656027e-05,-2.8623892615836904e-05,-5.271609854843496e-05,6.869789020036368e-07,-4.778891712685406e-07,-4.8833466781067955e-08,-7.183942377219003e-07,1.3146550408687274e-06,8.201353564997907e-07
image-000002.png,45.9512,44.699,2.4756,75.34206665959304,-67.79131161154267,-76.03903040940735,77.83893372231779,-0.3862352992945687,-0.0831956386688736,-0.3771686521009444,0.0042144035920523,-0.003207641511152,0.0044176712196321,0.0026620379148394,-4.409423171158676e-05,-1.5955409305127445e-05,6.785006056187872e-05,-0.0001033450712357,3.128105069022666e-05,1.5596751006125844e-06,-1.256095257118132e-06,-6.460117928812514e-07,-1.2014941566481867e-06,1.2806469077425032e-06,-2.84373892047339e-06
image-000003.png,10.9277,28.7782,1.3021,-11.929504178457158,-7.993460467302665,41.47698816687342,26.200558061470165,-0.5377207751120211,0.2740190709879229,0.4626631395756403,-0.0118326172358867,-0.0090965634502888,-0.0004346966453571,0.0147938023494181,-6.038133798143397e-05,-0.0002412836111408,-0.0006034236425749,-0.0003814583700357,0.0005920614009518,-6.062535752437814e-06,-5.388487918933988e-07,7.442743702084885e-06,-4.150237696087127e-05,-4.224599507543338e-05,2.0847454790783906e-05
image-000004.png,11.8986,43.115,3.3503,71.23215235071973,100.22396359961525,-74.88321144044073,-88.76014396612526,-0.513097158956882,-0.0979811274194846,0.5036550339262288,0.0057149495122056,0.0042812297068715,0.0058302318493147,-0.0038036592225686,-3.664962629382654e-05,-1.729141684104469e-05,-0.0001235150512214,-0.0001509180313973,-3.915369486069649e-05,-3.693481507189571e-07,2.445250186413813e-06,-1.68560486408305e-06,3.521660573823904e-06,2.405864215918877e-06,4.288644384366039e-06
image-000005.png,26.1158,55.5569,2.3309,-3.172512839562817,39.748718152203736,-6.997650886391414,-105.76857183874868,-0.2683412491858864,-0.2635027976996634,0.050727720420814,-0.0004708269258108,0.0024843900723755,0.0004580594153135,0.0023964065601717,-1.602263344746538e-05,1.953097588539616e-05,7.784163662587765e-06,3.3423449505497184e-05,-7.259907631699935e-06,3.8200013667775006e-08,4.818940451958302e-07,1.9766693594792775e-07,-2.236171697256273e-07,-1.5788386139131886e-07,-6.411382145906809e-07
image-000006.png,20.44,29.423,3.0545,-7.104423728877762,11.59657772610244,2.965039427779703,-52.76090165648325,-0.2931925251813586,-0.2732011510962074,0.1064095289996567,-0.0020527750374205,0.005082112783075,0.001604243179212,0.0044386817793597,-4.432425385727912e-05,9.532813447618323e-05,5.165048800500028e-05,0.0001122442134606,-4.691535458952176e-05,-5.569637387687443e-07,2.4713058970367007e-06,1.4940873509123331e-06,-2.8102184196493674e-06,-2.0298540882473427e-06,-3.8327593758982646e-06
image-000007.png,24.6829,34.2219,4.0079,-63.79478243434952,-97.79916743247378,69.55050653281299,95.3038260102086,-0.4422913518334113,-0.1404399234089302,0.4194022744567799,-0.0040316704353256,-0.0034857536548754,-0.0048296143458896,0.0019291418599062,-1.2015343634794816e-05,4.7918077544958e-06,-9.54278732437082e-05,-9.0804929519871e-05,-5.236204597961211e-05,9.398851767477635e-07,-1.254857327677154e-06,1.905954043013416e-06,-2.164400477227743e-06,-5.366400940844879e-07,-2.943747731389557e-06
image-000008.png,33.4249,31.5433,4.4042,-14.793137087494015,-7.618029630952954,17.37677378900322,14.034500056264315,-0.6645948338415955,0.1662683903191385,0.6434602672656801,-0.0375320680660896,-0.0332169420183098,-0.0207611981523555,0.0455128899560407,-0.000421032365234,-0.0011084341344525,-0.0060443336690896,-0.0058368058859289,0.002981342664872,-0.0001132371589927,-2.626890944020284e-05,0.0005328413991639,-0.000968625130456,-0.0011835110931462,-0.0002378393466427
image-000009.png,40.162,49.7651,1.444,64.929232069505,74.69242718558074,-59.279529078270585,-63.54340679103551,-0.2476539479894887,-0.0170827341344062,0.2470640770109518,0.002367542384047,0.0024209925420463,0.0026117596892907,-0.0021539764876188,-2.9470361638931743e-05,1.047098389833065e-06,-4.3003209610150615e-05,-7.188623933937828e-05,-9.018531435600456e-06,9.075297039925408e-07,9.897847613424022e-07,-5.737891448340637e-07,5.579593197821109e-07,1.26404118115759e-06,1.7272031056737729e-06
image-000010.png,27.3429,39.307,4.5732,47.61950384115002,11.511709481281557,-71.29259360598996,-18.142168019803428,-0.1676750947183468,0.1579079408753777,0.0563916624804127,0.0019198172622922,0.0005904031590024,-0.0016927886392903,-0.0010542042095212,-1.5262734361036123e-05,-1.8666989153387007e-05,-1.2366154536083984e-05,2.693089244939111e-05,2.551520437139536e-05,5.82205049918966e-07,1.8089264409923625e-07,2.399743616241764e-07,2.73522001684067e-07,-5.539445019102549e-07,-7.743623219891134e-07
