filename,source,x,y,sigma,sigma2,theta,luminosity,n_sersic,lensX,lensY,centreX,centreY,reletaX,reletaY,offsetX,offsetY,xiX,xiY,alpha[0][1],alpha[1][0],alpha[1][2],alpha[2][1],alpha[2][3],alpha[3][0],alpha[3][2],alpha[3][4],alpha[4][1],alpha[4][3],alpha[4][5],beta[0][1],beta[1][0],beta[1][2],beta[2][1],beta[2][3],beta[3][0],beta[3][2],beta[3][4],beta[4][1],beta[4][3],beta[4][5]
image-000001.png,SersicSphere,106.2283,-25.854,43.5519,24.578,175.7261,67.68,3.274,37.65120458565468,-9.534416057358527,-37.65120458565468,9.534416057358527,143.87950458565467,-35.388416057358526,0.004166289919524502,-289.1032491995456,356.6768240954056,-111.6985120370727,-215.43775825505213,-0.3376496197799364,0.2748376336129388,0.0014399014121516847,-0.0009041799880265313,-2.2567175237593647e-06,-7.347627453181922e-06,3.6683360885224166e-06,3.2079119486904754e-08,5.0359867746479584e-08,-2.499468307586333e-09,68.99133632542285,0.0,-0.19614163476318758,-0.00046111101139290924,0.0012117747277429697,0.0,5.2437347875277705e-06,-1.0670644773991356e-05,-1.0272950013359932e-08,-6.749188860157743e-08,1.178670624849141e-07
image-000002.png,SersicSphere,18.7629,-62.2546,21.2891,5.4831,3.5281,20.7527,2.7106,-31.477395669827615,103.21851933529649,31.477395669827615,-103.21851933529649,-12.714495669827617,40.96391933529649,0.01270294184191556,-147.131283798601,19.13351368468605,-74.33205805063278,-32.904576736592304,-0.32507395299011504,-0.2762167508670237,0.0007240119187672846,0.0019544040677007303,-7.1527258450920765e-06,2.431080896640153e-05,1.587887090321441e-05,5.310236553751136e-08,-3.583624679402615e-07,-6.667477314252404e-07,115.43413609304272,0.0,-0.17139831228190117,-0.0025399412073587144,-0.001776456961344904,0.0,1.50853690587901e-05,3.204525915350437e-05,-1.862909752460901e-07,3.2573381900814774e-07,1.2295842393295473e-07
image-000003.png,SersicSphere,76.5419,27.5451,47.9805,29.7678,165.2389,78.8112,4.5645,-133.67256815806974,-50.5951600645958,133.67256815806974,50.5951600645958,-57.13066815806974,-23.0500600645958,0.003369972688801681,-76.3120229769746,68.09330764582609,25.858522789636623,-125.75133599976674,-0.31162686826683567,0.23337426522544547,0.0020258671021084447,-0.0010084363841630318,-5.020341259484e-06,-1.5038734742343819e-05,3.0541912502977877e-06,1.0878976573823123e-07,1.3538345861980012e-07,9.687966462649491e-08,-47.650043510660645,0.0,0.20651333457256263,0.000767647156945215,-0.0019174138134652957,0.0,-1.3307805196059154e-05,2.491520770229578e-05,4.1222918466257185e-08,2.5741446634510296e-07,-3.954901664403056e-07
image-000004.png,SersicSphere,42.7816,-55.1029,43.9637,26.5249,66.3505,57.4292,3.0548,-60.38792218199683,75.42882858212892,60.38792218199683,-75.42882858212892,-17.60632218199683,20.325928582128917,0.009609507583860477,-195.23830771076888,70.92363621602433,-86.39203023820266,-87.46867487792805,-0.33305778998068075,-0.06858651056866757,0.001510555978307535,0.0021326928367594172,-5.751801276049354e-06,4.7378682123786105e-06,-2.631983622722235e-05,8.69560585274329e-08,-3.069243473884237e-07,1.2737260518319394e-07,107.79139522295077,0.0,-0.32591928760788197,-0.0018615228445083712,0.001094836941403715,0.0,2.2514086512864335e-05,1.1590801048731181e-05,-1.0715967613367586e-07,-1.5756235869749862e-07,-4.659098466111004e-07
image-000005.png,SersicSphere,-28.7337,-42.9965,28.6577,13.8198,90.4973,77.5786,2.5047,44.82778394004791,55.80934768665128,-44.82778394004791,-55.80934768665128,16.09408394004791,12.812847686651281,0.009813717155878976,13.29568072846618,-126.29295211120609,-116.28832135329242,135.6528774737673,-0.3963659828845541,-0.002256405025503964,-0.0017273311827372866,-0.001746997647215765,-5.047112414885585e-06,1.1492741868868455e-07,-2.5233926447152284e-05,-7.331637117769162e-08,1.853777799386047e-07,-2.5365244264449743e-07,136.42732348231596,0.0,0.3963595602787947,-0.0017371925639687409,0.0017174138231036405,0.0,-2.0188122531436864e-05,-2.873138910907223e-07,-7.373493635726783e-08,-1.8223857500336049e-07,-2.609770959075785e-07
image-000006.png,SersicSphere,-3.2177,68.8988,38.1169,1.2709,66.0285,45.311,4.7159,11.75623442659483,-114.92428539594434,-11.75623442659483,114.92428539594434,8.538534426594829,-46.025485395944344,0.010173147525946113,118.02911015786586,-10.538878889169656,52.91603829863109,13.354766074165665,-0.2994998474558715,-0.28911364076543977,-0.0003493884470331818,-0.0010239328037078845,-7.835538713905872e-06,3.025525580969998e-05,3.383742842248522e-05,-3.046909401540751e-08,2.232350921056099e-07,4.967403434774222e-07,-100.53630268693888,0.0,-0.07818862672692568,0.002630238708126677,0.002447813220435551,0.0,8.182308163562316e-06,1.9746394890742244e-05,2.2937504419905632e-07,-5.33665693434656e-07,-6.396324486820985e-07
image-000007.png,SersicSphere,-10.2289,63.7614,11.9985,27.0271,105.1806,71.4095,2.4256,6.5846424439146745,-94.37019809438021,-6.5846424439146745,94.37019809438021,-3.644257556085325,-30.608798094380212,0.011849720425772148,83.75748053155493,4.4194452177650785,61.20053549059935,1.2868265450109886,-0.29716150784549367,-0.29704640725349224,-3.986955227841494e-05,-0.00011957777121278757,-9.206910067337284e-06,3.681337569239316e-05,4.596324126477604e-05,-4.1175743668122954e-09,3.0873833379669316e-08,7.200173946772906e-08,-92.45926753748422,0.0,-0.00827004732754361,0.0028646515064531895,0.0028624323557518683,0.0,1.0249185037371146e-06,2.5613037962930744e-06,2.9585021498241954e-07,-7.390525740339843e-07,-1.0330699274639131e-06
image-000008.png,SersicSphere,-56.3374,-50.5403,33.9391,18.0861,80.8188,20.7629,4.0934,71.74294415524628,81.70585596751539,-71.74294415524628,-81.70585596751539,15.405544155246275,31.165555967515388,0.011170358230600641,-80.31105690605679,-68.70894037218855,-133.27115582420683,101.5561366023978,-0.36153354917270825,-0.145225524462872,-0.0011550647332231995,-0.0020830277510662442,-4.111958828852802e-06,6.606981607724766e-06,-1.3924847185026105e-05,-4.379103625414599e-08,1.974303715229689e-07,6.87893317198923e-08,155.44280412720894,0.0,0.3310831530324351,-0.00176795324327473,0.0003476040802831915,0.0,-1.5062505787486847e-05,-1.5126260811191344e-05,-6.702698328935846e-08,-3.2946081816760154e-08,-2.716502380245745e-07
image-000009.png,SersicSphere,-3.8518,-69.235,19.1854,39.1831,5.3779,56.1307,1.7911,7.094693158953731,19.58347881406081,-7.094693158953731,-19.58347881406081,3.2428931589537315,-49.65152118593919,-0.011940845014930979,-183.8995446925647,-12.445422447177677,-249.22744063962034,14.556877981062147,-0.3724869973771907,-0.3685712668237067,-0.00015029583111532505,-0.00044772755497441585,-3.845827582211549e-06,1.5221594889938158e-05,1.8424810758059682e-05,-5.172546127915931e-09,3.852221671183865e-08,8.862440519174548e-08,200.2571444990071,0.0,0.053868214069554284,-0.002067600896869228,-0.0020241300210465025,0.0,-2.2246990088986556e-06,-5.5032802338393276e-06,-7.11580682831457e-08,1.7415496200171896e-07,2.3345445437178706e-07
image-000010.png,SersicSphere,-2.2561,-30.2969,9.877,5.2928,72.2469,69.3299,3.5202,-0.3186779344763977,48.541218686690286,0.3186779344763977,-48.541218686690286,-2.5747779344763977,18.244318686690285,0.01465550133990412,-168.76207134914875,10.109100078473716,-137.84853015084826,-8.756666315264148,-0.4198721100693439,-0.41725194092496193,0.000188451159570717,0.0005630014581721411,-9.036017037219344e-06,3.5918514772396886e-05,4.4055837160884896e-05,1.3518782249222718e-08,-1.0096905394959849e-07,-2.3363336930998595e-07,156.51971427942468,0.0,-0.04683381906737179,-0.0033684418921180654,-0.0033264010549264086,0.0,4.031619884835195e-06,1.001615242877964e-05,-2.4163943889990163e-07,5.96558965696628e-07,8.142033244746293e-07
image-000011.png,SersicSphere,86.3429,-3.1864,18.7788,29.6594,38.2252,44.5961,4.2503,-5.9755870865674865,6.288851535076901,5.9755870865674865,-6.288851535076901,80.36731291343251,3.1024515350769013,0.001359935814789992,-170.64749372194547,268.66858570516064,20.754870669044763,-189.09353854541564,-0.34425186710371536,0.34234701883726715,0.0018749684700073359,-0.0018542189503618113,-3.413450303621019e-06,-1.3578250659616637e-05,1.669054385315741e-05,6.197121259958356e-08,1.5321350547643988e-07,-2.0972479835889113e-07,-9.959908192853016,0.0,0.03616443968361676,9.875807481006013e-05,-0.00029518130865788613,0.0,-1.4343627955532256e-06,3.566065095885107e-06,3.264138969737378e-09,2.439073500018587e-08,-5.649168021231156e-08
image-000012.png,SersicSphere,-1.7823,0.2157,27.2369,22.3051,67.2591,70.2043,3.5203,-13.205309098024486,20.38864459081765,13.205309098024486,-20.38864459081765,-14.987609098024485,20.604344590817647,0.012256955995731955,-173.55173046761988,57.031393374726335,-80.94064036004715,-71.16210240786053,-0.5065877233877026,-0.17777704393405966,0.00351109891136912,0.005975401762015144,-2.499475906297917e-05,3.5085685459138384e-05,-9.419220923729465e-05,5.774522837432687e-07,-2.4568585796502824e-06,-3.93038982957512e-07,102.6643435515248,0.0,-0.4743695227743904,-0.005065402126741654,0.0015101947071562074,0.0,9.362052320791887e-05,8.213572447118972e-05,-8.330804970186359e-07,-6.20934787482457e-07,-3.5259154805045464e-06
image-000013.png,SersicSphere,2.8529,-23.8561,5.9461,4.8138,92.3398,28.4378,3.2413,-21.481573968974658,73.11644343549,21.481573968974658,-73.11644343549,-18.62867396897466,49.26034343549,0.01517780521561285,-279.96366924055496,40.72708402197652,-171.36274561932942,-56.41515007422624,-0.4534348746313764,-0.398288562999627,0.0006648549423751934,0.00183284679486378,-5.343749277406873e-06,1.877539060010717e-05,1.451111792342869e-05,2.6117812550891835e-08,-1.8000147841174114e-07,-3.512952988211723e-07,221.7107808781052,0.0,-0.21672426286796798,-0.002612870979705419,-0.0019773212883962606,0.0,1.0216418611724515e-05,2.2434769111961207e-05,-1.0264265198031786e-07,1.9419012882240838e-07,1.1835487407198881e-07
image-000014.png,SersicSphere,-50.1179,31.9983,12.0421,28.3958,2.0436,69.8093,3.3644,80.42302824938943,-45.695161471546584,-80.42302824938943,45.695161471546584,30.305128249389433,-13.696861471546583,0.005296673892779324,169.5512650525401,-86.3986535565295,39.1453251011818,114.38262595815583,-0.3428290157487714,0.20193057275555706,-0.002449140225390954,0.00043600814743105596,-7.3405932576566835e-06,-1.7294804497766697e-05,-1.1235826566301415e-05,-1.7480183414750379e-07,-7.779773395992227e-08,-4.834996755808357e-07,-58.17156101475065,0.0,-0.27704833120934697,0.0012455590074241648,-0.0027128586361949026,0.0,2.372843626060735e-05,-3.494086340849157e-05,8.889895187685012e-08,4.840603454157739e-07,-4.871829208042576e-07
image-000015.png,SersicSphere,96.8634,-85.5966,29.8344,27.888,127.7339,21.1982,4.6013,-205.62184956843402,187.70175092478422,205.62184956843402,-187.70175092478422,-108.75844956843402,102.10515092478423,-0.006944469920753704,-279.91075759223236,44.74685097858628,-24.293361650507023,-152.39869024149914,-0.30434852661001444,0.05017282770803805,0.001061997826236287,0.0007118503518551123,-2.120867792012283e-06,-1.3985273463342334e-06,-1.0027959698642162e-05,2.466861495864048e-08,-4.13380371509806e-08,1.0542133362076606e-07,129.04080032162807,0.0,-0.300184464970235,-0.0008992272126499066,0.0011957081748756562,0.0,8.367401288373604e-06,-3.44848213889604e-06,-2.088769799822225e-08,-6.943626399274653e-08,-4.105593063420895e-08
image-000016.png,SersicSphere,44.0746,61.4494,10.5918,8.2815,117.4811,65.156,1.1163,-72.5236248778445,-115.65290381125226,72.5236248778445,115.65290381125226,-28.4490248778445,-54.20350381125226,0.009764919945872919,82.60295474762353,38.39310004027118,95.23181093454107,-76.51427443665061,-0.34491766004242064,-0.19543760276271738,0.0010107586844323318,0.0021561929555146413,-4.556385365590829e-06,1.032697523234595e-05,-8.153223248733064e-06,4.450729948441326e-08,-2.3736211000543973e-07,-2.2080867462829355e-07,-145.4757246976648,0.0,0.2842047424577942,0.0019217440561890586,0.00025605716987108916,0.0,-1.5017454649401738e-05,-2.1273014376213254e-05,8.462122518317446e-08,-2.818776954408352e-08,2.514532950278875e-07
image-000017.png,SersicSphere,-12.4807,23.998,38.2384,39.3495,177.9784,34.5661,2.3043,18.28388074545927,-41.51219146400183,-18.28388074545927,41.51219146400183,5.8031807454592705,-17.51419146400183,0.012923053616441749,121.83932272175072,-26.058794287062007,72.45023317161117,34.65736398585884,-0.39079018079582306,-0.28801966223733677,-0.0017382327264274234,-0.004300452696929111,-1.9599998479484938e-05,5.778225983485513e-05,8.466519421357512e-06,-2.906023101330066e-07,1.7974024268227039e-06,2.6921055613734206e-06,-89.07079305456313,0.0,-0.2641242881128551,0.004467326699152863,0.002117679732552224,0.0,5.298839018794848e-05,9.763358315038465e-05,7.468594044716287e-07,-8.850981417004447e-07,7.874731024144008e-07
image-000018.png,SersicSphere,15.3279,109.9064,26.2442,14.9889,116.6091,61.7234,3.4171,-38.723280388227295,-186.3669609288305,38.723280388227295,186.3669609288305,-23.395380388227295,-76.4605609288305,0.004195329160630479,98.51150428410223,7.832409517514883,53.274537931853274,-25.457369510063764,-0.27340771409043013,-0.25352054486253783,0.0003203771000089849,0.0009145240298128252,-3.440794247251286e-06,1.2762069061950648e-05,1.2380478428255729e-05,1.3439655940570381e-08,-9.590954151938143e-08,-2.0197433118696324e-07,-131.03966880940794,0.0,0.10236753126238979,0.0016491141813650327,0.0014092071772043812,0.0,-5.153118870032286e-06,-1.1945726440256077e-05,6.917949879576241e-08,-1.477888058328617e-07,-1.4158073759570173e-07
